,symbol,open,high,low,close,pct_chg,vol,benchmark,Sector,MOM,vol_volatility_1m,volatility_1m,pe,circ_mv,dv_ratio,shibor_1m,shibor_6m,libor_1m,libor_6m,shibor_lpr_1y,index
13092,000002.SZ,14.35,14.55,13.98,14.35,-0.008100000000000024,2845316.61,0.001411,房地产,0.1899999999999995,1521145.6911412452,3.053755843219853,10.0667,13936297.9665,2.85,2.276,3.211,0.184,0.42465,5.05,2015-05-29
2158,000002.SZ,23.29,23.49,23.06,23.32,-0.047084000000000015,354578.15,0.000733,房地产,0.33999999999999986,130897.22582143018,1.806541451392522,9.1771,22655776.5403,3.39,2.965,3.38,2.08138,2.5305,4.31,2018-07-31
6066,000008.SZ,7.24,7.29,7.17,7.28,0.028900000000000002,42679.6,-0.000553,综合行业,-0.0699999999999994,16157.093827053568,0.9417636380747976,39.1865,1463336.5438,0.15,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
5552,000008.SZ,7.52,7.55,7.46,7.54,0.0364,50403.61,0.004294,综合行业,0.33000000000000007,24304.032286412526,1.1788833699734158,40.5737,1510886.6536,0.15,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
4246,000008.SZ,8.74,8.86,8.59,8.75,0.0332,122298.88,0.0029749999999999998,综合行业,0.41000000000000014,28391.911595676695,1.2592851146582649,47.2542,1759662.4771,0.15,4.9352,4.8823,1.56425,1.83707,4.3,2017-12-29
7588,000008.SZ,9.34,9.39,9.29,9.32,-0.0085,49995.85,0.003735,综合行业,-0.08000000000000007,62851.14540471993,1.9965807647074754,141.005,1393553.0189,0.15,3.3059,3.2864,0.77167,1.31767,4.3,2016-12-30
3379,000008.SZ,6.84,6.87,6.78,6.84,-0.09910000000000001,69663.92,0.001142,综合行业,-0.4500000000000002,42963.04955714997,0.7786135113134686,36.9393,1749587.8133,0.15,4.2884,4.5686,1.06033,1.41878,4.3,2018-03-30
6201,000008.SZ,7.21,7.27,7.07,7.09,-0.12789999999999999,97021.42,0.0035770000000000003,综合行业,-0.27000000000000046,31529.427720869873,1.468269304317124,38.1637,1425145.0680000002,0.12,4.0763,4.4499,1.06033,1.41878,4.3,2017-05-31
3885,000008.SZ,8.24,8.3,8.18,8.28,-0.054099999999999995,58500.46,0.004651,综合行业,-0.15000000000000036,18568.652811416978,0.9396354346233892,44.716,1665143.4641,0.12,4.1289,4.73,1.5797,1.96625,4.3,2018-01-31
3734,000008.SZ,7.6,7.63,7.46,7.56,-0.08850000000000001,151169.52,-0.008706,综合行业,-0.07000000000000028,36153.2961239539,1.5134245934303723,40.8277,1995158.2573,0.13,4.0428,4.7287,1.67007,2.22375,4.3,2018-02-28
4668,000008.SZ,9.3,9.34,9.09,9.18,0.0194,105202.37,-0.000749,综合行业,-0.009999999999999787,61886.43488627038,2.0428149084045466,49.5764,1825630.2087,0.18,4.027,4.3978,1.24333,1.57511,4.3,2017-10-31
6560,000008.SZ,8.22,8.24,8.06,8.08,-0.07620000000000002,123193.63,-0.0020210000000000002,综合行业,-0.7400000000000002,80010.69641236762,1.5783829541653966,43.4927,1624142.7574,0.18,4.0237,4.3364,0.995,1.42628,4.3,2017-04-28
2737,000008.SZ,5.65,5.7,5.5,5.58,-0.0683,229459.24,0.021218,综合行业,-0.34999999999999964,67658.44743740294,2.276526905178123,17.998,1427295.3214,0.18,3.905,4.296,2.0007,2.47375,4.31,2018-05-31
7276,000008.SZ,8.64,8.74,8.63,8.71,-0.06589999999999999,39976.4,0.0035709999999999995,综合行业,-0.6499999999999986,23903.97521068554,1.2969217401215416,131.7761,1304404.7912,0.14,3.851,3.8377,0.77611,1.36183,4.3,2017-01-26
5186,000008.SZ,8.61,9.05,8.61,9.03,0.1185,135593.89,0.003653,综合行业,0.5699999999999985,86405.30997478914,2.1184071256488615,48.7781,1795799.6497,0.14,4.0743,4.3865,1.23222,1.506,4.3,2017-09-29
4510,000008.SZ,8.37,8.56,8.37,8.48,-0.07739999999999998,90896.26,-0.011755,综合行业,-0.4900000000000002,37413.858586844966,1.3200578585804057,45.7961,1686420.9335,0.14,4.072,4.703,1.37188,1.668,4.3,2017-11-30
6672,000008.SZ,8.58,8.78,8.52,8.74,-0.0014999999999999979,184286.68,0.005612000000000001,综合行业,0.22000000000000064,52639.65131762576,0.9004180973302793,132.23,1756807.8836,0.14,4.3501,4.35,0.98278,1.42322,4.3,2017-03-31
7119,000008.SZ,8.75,8.79,8.72,8.76,0.005899999999999999,63669.7,0.001912,综合行业,-0.009999999999999787,28128.057282495167,0.504302488591798,132.5326,1747731.4780000001,0.14,4.08,4.196,0.78889,1.37489,4.3,2017-02-28
5343,000008.SZ,8.04,8.06,7.94,8.06,0.0696,137975.79,-0.003184,综合行业,0.030000000000001137,40336.93494239973,1.6619972172058155,43.3719,1615085.7331,0.14,3.892,4.3884,1.23167,1.45389,4.3,2017-08-31
7589,000009.SZ,10.54,10.61,10.36,10.36,0.015899999999999997,312239.65,0.003735,房地产,0.1999999999999993,232462.10923852914,2.008817064841716,28.2217,2196387.8891,0.14,3.3059,3.2864,0.77167,1.31767,4.3,2016-12-30
13722,000009.SZ,14.89,15.33,14.88,15.16,0.15539999999999998,600599.74,0.0018360000000000002,房地产,2.26,311555.86683967995,2.7809541528042634,78.0416,2258338.298,0.16,5.0832,4.7846,0.173,0.3807,5.51,2015-02-27
8968,000009.SZ,10.3,10.33,10.0,10.14,0.011499999999999986,578556.51,-0.005342,房地产,-3.9499999999999993,473362.0710769093,2.7532201147019264,27.6224,2149746.4474,0.15,2.773,2.936,0.4959,1.1117,4.3,2016-07-29
10706,000009.SZ,10.85,11.96,10.85,11.85,-0.38,857492.42,0.032355,房地产,-0.4299999999999997,146459.20067553179,5.549418888496288,62.1989,1765257.8385,0.17,3.168,3.1225,0.425,0.86025,4.3,2016-01-29
15584,000009.SZ,12.85,13.29,12.78,13.07,0.4552,588712.1,0.011686,房地产,3.74,559296.8731108768,4.372067560090902,67.2826,1946997.4640000002,0.17,4.114,4.8726,0.157,0.3299,5.76,2014-08-29
10554,000009.SZ,11.98,12.0,10.96,10.98,-0.06249999999999998,664478.82,-0.023936000000000002,房地产,-1.049999999999999,128711.61074678294,4.726028459499512,57.6324,1635656.6301,0.18,2.8,3.022,0.4405,0.8859,4.3,2016-02-29
7223,000009.SZ,9.52,9.54,9.49,9.51,-0.083,125154.33,0.0035709999999999995,房地产,-0.6600000000000001,127900.25104879095,1.5321830014718598,25.9062,2016182.3190000001,0.55,3.851,3.8377,0.77611,1.36183,4.3,2017-01-26
14680,000009.SZ,13.11,13.5,12.86,13.32,0.03019999999999999,695901.79,0.019724,房地产,1.0300000000000011,150347.79540809986,1.871632709694749,68.5696,1984239.1906,0.16,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
4683,000009.SZ,8.09,8.19,8.05,8.15,-0.09539999999999998,151183.55,-0.000749,房地产,-0.4599999999999991,82813.69131787572,1.5771952161984628,75.0573,1727872.5904,0.64,4.027,4.3978,1.24333,1.57511,4.3,2017-10-31
16613,000009.SZ,9.88,10.17,9.83,10.06,-0.04049999999999998,122910.42,8.800000000000001e-05,房地产,-0.8699999999999992,117984.01242098269,2.3249696772214756,43.1563,1248839.2303,0.26,4.604,5.0,0.1505,0.3225,5.77,2014-04-30
5344,000009.SZ,8.65,8.68,8.5,8.58,-0.10089999999999999,259611.44,-0.003184,房地产,0.08000000000000007,140884.88949366726,1.716625395943829,79.0174,1819036.4203,0.6,3.892,4.3884,1.23167,1.45389,4.3,2017-08-31
6202,000009.SZ,7.4,7.48,7.35,7.35,-0.12779999999999997,125501.79,0.0035770000000000003,房地产,-0.3700000000000001,48960.19271424691,1.9819205332200682,67.6897,1558248.1638,0.71,4.0763,4.4499,1.06033,1.41878,4.3,2017-05-31
8894,000009.SZ,11.11,11.42,11.07,11.32,0.11860000000000002,807729.44,0.004772,房地产,0.23000000000000043,685158.8114774971,2.8898493040294113,30.8368,2399914.18,0.13,2.696,2.8915,0.52489,1.2445,4.3,2016-08-31
5976,000009.SZ,8.03,8.15,7.98,8.09,0.0987,276504.84,-0.000553,房地产,0.29000000000000004,159116.8987319093,1.5970481364064364,74.5047,1715133.013,0.64,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
9947,000009.SZ,13.95,13.97,13.55,13.68,0.006600000000000002,594330.68,-0.001214,房地产,-0.6899999999999995,319625.0601758736,3.2378250415980316,27.6042,2127458.6064,0.15,2.853,2.927,0.43575,0.90415,4.3,2016-04-29
16753,000009.SZ,10.68,10.75,10.44,10.54,-0.05080000000000001,104987.39,-0.00263,房地产,-0.7200000000000006,135828.99344381766,2.822432062955516,82.39399999999999,1308425.9928,0.25,4.617,5.0,0.152,0.3289,5.76,2014-03-31
4954,000009.SZ,9.03,9.1,8.95,8.99,0.04999999999999998,231593.54,0.003653,房地产,-0.47000000000000064,309003.96683641785,1.8336013743448398,82.7933,1905960.0721,0.58,4.0743,4.3865,1.23222,1.506,4.3,2017-09-29
11208,000009.SZ,18.53,18.61,17.91,17.96,-0.0975,493268.19,-0.009075,房地产,-0.23000000000000043,221213.53159219108,2.761900206379533,94.2693,2675445.6354,0.13,3.002,3.2,0.4295,0.84615,4.3,2015-12-31
6561,000009.SZ,8.39,8.42,8.32,8.39,-0.08639999999999999,141962.09,-0.0020210000000000002,房地产,-0.9699999999999989,141401.23581732623,1.611395047776713,77.2676,1778734.9788,0.62,4.0237,4.3364,0.995,1.42628,4.3,2017-04-28
7118,000009.SZ,9.76,9.81,9.7,9.76,0.026900000000000004,187148.58,0.001912,房地产,-0.14000000000000057,97587.13070234313,0.8469077576686164,26.5872,2069183.9573,0.53,4.08,4.196,0.78889,1.37489,4.3,2017-02-28
8454,000009.SZ,10.37,10.46,10.35,10.38,-0.0813,226419.43,0.002742,房地产,-0.5199999999999996,261740.33197766554,2.2833424513198435,28.2762,2200628.0201,0.14,2.741,2.887,0.53111,1.23972,4.3,2016-09-30
14156,000009.SZ,13.58,13.68,13.05,13.07,0.014400000000000001,441533.58,-0.013616,房地产,-0.1899999999999995,115299.89684340151,2.3017781713274,67.2826,1946997.4640000002,0.19,5.01,4.792,0.17125,0.3574,5.51,2015-01-30
10109,000009.SZ,14.03,14.08,13.62,13.73,0.23579999999999995,841987.3,0.0005639999999999999,房地产,1.200000000000001,226013.14217610884,3.043505544598083,72.0667,2135234.4054,0.15,2.807,2.87,0.43725,0.8997,4.3,2016-03-31
9460,000009.SZ,13.72,13.85,13.51,13.7,0.0737,438093.99,0.000803,房地产,0.049999999999998934,179023.8638928989,2.697536422367505,27.6446,2130568.926,0.15,2.887,2.9887,0.46505,0.92415,4.3,2016-06-30
12171,000009.SZ,11.25,11.8,11.03,11.05,0.07019999999999997,1232773.92,0.007256,房地产,0.3500000000000014,440194.5106914639,8.07374713190842,57.9998,1646084.3135,0.21,3.034,3.2645,0.184,0.42465,4.55,2015-08-31
12882,000009.SZ,20.9,21.32,19.58,20.22,-0.0834,810227.33,0.001411,房地产,0.9499999999999993,209799.18403323012,4.158746325516783,106.1317,3012110.8434,0.12,2.276,3.211,0.184,0.42465,5.05,2015-05-29
6673,000009.SZ,9.2,9.22,9.13,9.17,-0.06129999999999999,137934.19,0.005612000000000001,房地产,-0.39000000000000057,44233.19147280067,0.8950266755797334,24.98,1944100.091,0.57,4.3501,4.35,0.98278,1.42322,4.3,2017-03-31
13390,000009.SZ,21.12,22.88,21.12,22.38,0.3071000000000001,1016074.08,-0.005119,房地产,4.18,179686.8961751468,3.382694340315019,117.4693,3333879.3608,0.11,3.465,4.324,0.181,0.4079,5.3,2015-04-30
4459,000009.SZ,7.71,7.73,7.58,7.6,-0.067,116825.31,-0.011755,房地产,-0.15000000000000036,43867.688286156495,1.598445729450739,69.9921,1611267.6917,0.68,4.072,4.703,1.37188,1.668,4.3,2017-11-30
7862,000009.SZ,10.22,10.34,10.2,10.24,-0.012000000000000007,265592.37,-0.007306,房地产,-0.34999999999999964,164461.84621058387,1.1062118919986765,27.8948,2170947.1027,0.14,2.8697,3.0604,0.62367,1.28878,4.3,2016-11-30
5572,000009.SZ,9.29,9.68,9.18,9.55,0.17679999999999998,1723703.93,0.004294,房地产,1.990000000000001,380241.9869555698,3.203938981940707,87.9506,2024662.5802,0.54,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
15285,000009.SZ,13.32,13.5,13.23,13.29,0.026999999999999996,301197.29,0.001303,房地产,0.009999999999999787,374662.0050125083,3.202377671355974,68.4151,1979770.1834,0.16,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
13502,000009.SZ,16.83,17.04,16.51,16.7,0.10250000000000001,681893.11,-0.009044,房地产,-0.03999999999999915,164281.0188192201,2.0991531625870676,90.9309,2487747.3335,0.14,5.009,4.7795,0.17625,0.40065,5.3,2015-03-31
11529,000009.SZ,16.28,16.75,15.9,16.0,0.4425,1378398.96,0.00021799999999999999,房地产,2.6400000000000006,618274.7783600255,5.2771474065065895,83.9816,2383470.4992,0.15,2.7645,3.2265,0.192,0.55165,4.3,2015-10-30
14882,000009.SZ,12.98,13.05,12.8,12.97,-0.020999999999999998,263350.4,0.015958,房地产,-0.379999999999999,111228.95555864678,1.8570934279134466,66.7678,1932100.7734,0.17,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
8191,000009.SZ,10.43,10.44,10.29,10.38,0.0011000000000000038,254418.26,-0.001152,房地产,-0.17999999999999972,58471.215929701735,1.1607767873279051,28.2762,2200628.0201,0.14,2.7453,2.9,0.53378,1.256,4.3,2016-10-31
11258,000009.SZ,18.41,20.0,18.19,20.0,0.24020000000000002,2236983.45,0.0026479999999999997,房地产,1.1400000000000006,449212.7489420837,3.933046401963655,104.977,2979338.124,0.12,2.7,3.2,0.243,0.6599,4.3,2015-11-30
12687,000009.SZ,14.5,16.5,13.64,16.31,-0.18800000000000003,1005137.83,0.067147,房地产,-7.190000000000001,215023.35158324332,4.886685072725617,85.6087,2429650.2401,0.14,3.521,3.18,0.1865,0.44485,4.8,2015-06-30
11936,000009.SZ,10.7,10.76,10.43,10.59,-0.011199999999999974,339419.69,0.007579,房地产,0.6799999999999997,185602.82956067182,5.557015745883695,55.5853,1577559.5367,0.22,3.091,3.341,0.193,0.534,4.55,2015-09-30
17197,000009.SZ,10.51,11.22,10.45,11.18,0.1875,476899.31,0.011541999999999998,房地产,0.20999999999999908,167137.08499129908,3.2856047769017005,87.397,1387875.0094,0.23,4.316,5.0,0.1555,0.3305,5.76,2014-02-28
9554,000009.SZ,12.3,12.85,12.3,12.82,-0.05769999999999998,590959.46,0.033538,房地产,0.2400000000000002,129691.3024564365,2.5259580360725153,25.8689,1993714.8636,0.16,2.846,2.9822,0.46885,0.9931,4.3,2016-05-31
13617,000024.SZ,34.5,36.38,32.67,32.94,0.2684,1703580.3,-0.009044,房地产,8.059999999999999,311761.7979665625,3.725551335037428,19.9013,3381048.42,0.9715,5.009,4.7795,0.17625,0.40065,5.3,2015-03-31
14046,000024.SZ,25.5,26.8,25.2,25.81,-0.001799999999999996,716636.89,-0.013616,房地产,0.0,168721.49856629377,4.54462858768451,15.8217,2648876.5446,1.2398,5.01,4.792,0.17125,0.3574,5.51,2015-01-30
15717,000024.SZ,12.23,12.6,12.16,12.59,0.19640000000000002,331017.62,0.012162,房地产,1.42,167779.43137047804,2.578057602149189,7.7178,1292175.7781,1.5886,4.2,4.9,0.156,0.3345,5.76,2014-07-31
14950,000024.SZ,12.79,13.28,12.78,13.25,0.08119999999999998,423716.41,0.015958,房地产,-0.009999999999999787,211566.20070245417,2.4081039740840233,8.1223,1359845.5721,1.5094,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
13727,000024.SZ,25.41,26.35,25.22,25.63,-0.0015000000000000048,415817.26,0.0018360000000000002,房地产,0.129999999999999,210799.15280533727,2.7834569782914422,15.7114,2630403.1708,1.2485,5.0832,4.7846,0.173,0.3807,5.51,2015-02-27
14838,000024.SZ,15.41,16.98,15.1,16.98,0.2607000000000001,1148813.43,0.019724,房地产,3.51,336423.61345706787,3.382803977471825,10.4089,1742654.9294,1.1779,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
16614,000024.SZ,16.37,16.65,16.3,16.49,-0.12890000000000001,83790.99,8.800000000000001e-05,房地产,-1.8300000000000018,81779.65773328404,2.2110407051882524,6.739,1128326.3504,1.8193,4.604,5.0,0.1505,0.3225,5.77,2014-04-30
15400,000024.SZ,12.24,12.29,12.17,12.29,0.0182,255518.18,0.001303,房地产,0.4599999999999991,87552.77698411036,1.2203682845761357,7.5339,1261320.9118,1.6273,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
16322,000024.SZ,17.9,18.0,17.3,17.68,0.07370000000000002,143145.18,0.000603,房地产,1.0199999999999996,56611.422501668734,1.9824965952049651,7.2253,1209725.59,1.6968,3.861,4.9998,0.151,0.3219,5.77,2014-05-30
16867,000024.SZ,18.68,18.95,18.0,18.86,0.1865,243584.85,-0.00263,房地产,1.6499999999999986,110848.87422306818,3.36938195371187,7.7075,1290493.3273,1.5907,4.617,5.0,0.152,0.3289,5.76,2014-03-31
11433,000024.SZ,35.78,36.8,35.3,36.55,0.10719999999999999,485560.04,0.0026479999999999997,房地产,1.5999999999999943,134283.79216484242,2.5092138210999972,22.0823,3751551.8762,0.8755,2.7,3.2,0.243,0.6599,4.3,2015-11-30
15504,000024.SZ,11.99,12.19,11.96,12.09,-0.03819999999999999,162098.17,0.011686,房地产,-0.14000000000000057,96855.08987071442,1.3741302703889866,7.4113,1240794.9409,1.6543,4.114,4.8726,0.157,0.3299,5.76,2014-08-29
17241,000024.SZ,15.65,15.87,15.52,15.84,-0.1499,139140.44,0.011541999999999998,房地产,-2.3599999999999994,63034.61904583814,2.239855798929786,8.1977,1083879.8705,1.8939,4.316,5.0,0.1555,0.3305,5.76,2014-02-28
11579,000024.SZ,32.83,33.42,32.23,33.02,0.1547,222940.94,0.00021799999999999999,房地产,2.860000000000003,600421.8271189803,2.8747404665463696,19.9496,3389226.8934,0.9691,2.7645,3.2265,0.192,0.55165,4.3,2015-10-30
15951,000024.SZ,10.3,10.52,10.29,10.42,-0.09219999999999999,192672.76,0.0069110000000000005,房地产,-0.39000000000000057,83989.5610324886,1.726122533309657,6.3875,1069457.6336,1.9194,5.004,4.9007,0.1552,0.3268,5.76,2014-06-30
14302,000024.SZ,24.0,26.39,23.9,26.39,0.47729999999999995,502175.15,0.022025000000000003,房地产,5.25,264409.3228301134,5.5785645779177955,16.1773,2708401.8603,0.7579,5.588,4.7442,0.17125,0.3628,5.51,2014-12-31
12024,000024.SZ,27.69,28.78,27.61,28.49,-0.0979,645124.73,0.007579,房地产,0.23999999999999844,591358.4689646377,4.450067724203668,17.2127,2924260.2723,1.1232,3.091,3.341,0.193,0.534,4.55,2015-09-30
16178,000027.SZ,5.64,5.68,5.59,5.62,0.0018,92715.04,0.0069110000000000005,电力行业,0.0,25154.850309477464,0.9806829253123598,10.2228,538592.686,1.78,5.004,4.9007,0.1552,0.3268,5.76,2014-06-30
6674,000027.SZ,6.91,7.18,6.88,7.12,0.010699999999999996,350014.6,0.005612000000000001,电力行业,0.1200000000000001,63062.74380098379,0.9270242715264875,15.765999999999998,2822718.0171,2.81,4.3501,4.35,0.98278,1.42322,4.3,2017-03-31
6596,000027.SZ,6.96,7.02,6.89,6.99,-0.014599999999999998,84961.78,-0.0020210000000000002,电力行业,-0.3799999999999999,201099.8541166638,2.0921135246442106,20.5719,2771179.6263,2.86,4.0237,4.3364,0.995,1.42628,4.3,2017-04-28
13800,000027.SZ,10.73,10.87,10.68,10.75,0.008199999999999992,147885.63,0.0018360000000000002,电力行业,1.2200000000000006,54073.33461663305,2.3607818620108043,19.5543,1030226.2231,2.33,5.0832,4.7846,0.173,0.3807,5.51,2015-02-27
14852,000027.SZ,8.74,8.88,8.5,8.72,0.1938,440108.08,0.019724,电力行业,0.7900000000000009,167683.1660230231,3.1731843627496854,15.8617,835681.1782,1.15,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
14871,000027.SZ,7.25,7.3,7.13,7.26,0.014300000000000009,209296.51,0.015958,电力行业,0.4399999999999995,49899.58209198481,1.3445202676044739,13.206,695762.0819,1.38,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
12538,000027.SZ,11.0,11.42,10.4,10.88,-0.05859999999999997,598485.35,0.000337,电力行业,0.8500000000000014,297135.96296152397,7.15387326907593,21.2058,1564027.1597,1.53,2.988,3.1758,0.19175,0.4899,4.8,2015-07-31
9405,000027.SZ,6.42,6.42,6.37,6.38,0.01270000000000001,72542.43,0.000803,电力行业,0.040000000000000036,21863.209277232134,1.3583676785021128,14.1274,2529345.6389,2.09,2.887,2.9887,0.46505,0.92415,4.3,2016-06-30
11784,000027.SZ,9.16,9.24,9.06,9.12,-0.10310000000000001,143147.91,0.007579,电力行业,-0.05000000000000071,242566.38509170397,4.96792459181893,17.7754,1311022.7663,1.83,3.091,3.341,0.193,0.534,4.55,2015-09-30
7590,000027.SZ,6.87,6.91,6.85,6.87,-0.0421,44707.01,0.003735,电力行业,0.009999999999999787,40664.70010767667,1.242784776218008,15.2124,2723605.7271,1.94,3.3059,3.2864,0.77167,1.31767,4.3,2016-12-30
7275,000027.SZ,6.84,7.02,6.83,6.99,0.018600000000000002,173778.91,0.0035709999999999995,电力行业,0.0,75539.25492487504,1.113446900394993,15.4781,2771179.6263,2.86,3.851,3.8377,0.77611,1.36183,4.3,2017-01-26
9922,000027.SZ,6.78,6.85,6.73,6.79,-0.06920000000000001,64866.8,-0.001214,电力行业,-0.5899999999999999,59221.74074656013,1.4306935381133348,15.0353,2691889.7944,1.96,2.853,2.927,0.43575,0.90415,4.3,2016-04-29
9150,000027.SZ,6.59,6.61,6.54,6.57,0.0323,77142.18,-0.005342,电力行业,-0.25,77323.59181105743,1.7140807303039176,14.5481,2604670.9792,2.03,2.773,2.936,0.4959,1.1117,4.3,2016-07-29
10968,000027.SZ,9.97,10.0,9.79,9.81,-0.054000000000000006,183302.91,-0.009075,电力行业,-0.4399999999999995,81749.36089645737,1.9726917524031122,19.1203,1410211.9887,1.7,3.002,3.2,0.4295,0.84615,4.3,2015-12-31
12260,000027.SZ,9.43,10.37,8.95,10.37,0.006199999999999969,970300.28,0.007256,电力行业,-3.5700000000000003,272887.79532491683,7.015504454420879,20.2117,1490713.3866,1.61,3.034,3.2645,0.1565,0.3304,4.55,2015-08-31
15299,000027.SZ,7.19,7.22,7.12,7.17,0.09960000000000002,105433.33,0.001303,电力行业,0.4399999999999995,45198.22470651008,1.0929330949327019,13.0423,687136.9321,1.39,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
15750,000027.SZ,6.12,6.15,6.09,6.15,0.09230000000000002,82526.36,0.012162,电力行业,0.0600000000000005,65178.266480525155,1.358009204681312,11.1869,589385.2346,1.63,4.2,4.9,0.156,0.3345,5.76,2014-07-31
12807,000027.SZ,11.15,12.48,10.86,12.35,0.018699999999999925,962839.89,0.067147,电力行业,-12.22,158443.343637445,5.989410989404486,24.0709,1775343.3293,1.35,3.521,3.18,0.1865,0.44485,4.8,2015-06-30
7104,000027.SZ,7.03,7.08,7.02,7.05,0.008799999999999997,61276.12,0.001912,电力行业,0.040000000000000036,39738.537125424176,0.7830446985959417,15.610999999999999,2794966.5759,2.84,4.08,4.196,0.78889,1.37489,4.3,2017-02-28
8402,000027.SZ,6.66,6.71,6.63,6.66,-0.038599999999999995,55692.77,0.002742,电力行业,-0.08000000000000007,35735.86879037139,0.901621317405062,14.7474,2640351.4036,2.0,2.741,2.887,0.53111,1.23972,4.3,2016-09-30
